district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Raigarh,P52000012017,JIJAI COMPLEX,SHUBHAM BUILDERS & DEVELOPERS,410208,"('19.084544000000001','73.111788000000004')",On-Going Project,12/31/2018,12/31/2018,10/30/2020,Residential,6700.0,670.0,6694.93,06/22/2021,,,136.0,136.0,0.0,7.0,0.0,35.0,67.0,12.0,19.0,0.0,0.0,0.0
Raigarh,P52000012024,Mohnesh,Motwani International Services,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,12/31/2018,12/31/2019,12/30/2022,Residential,349.87,0.0,524.31,06/08/2022,,,17.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000011694,DURVANKUR APARTMENT,MANOJ JAYANT BHAGWAT,402107,"('18.735793099999999','73.094692600000002')",New Project,12/31/2019,,,Residential,359.7,0.0,533.05,09/14/2020,,,13.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000007287,SUMEET ANAND,Ghansham jivandas Ahuja,410201,"('18.913387000000000','73.341543000000000')",On-Going Project,12/31/2018,12/31/2018,06/30/2023,Residential,550.0,0.0,703.05,08/02/2023,,,16.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000003205,GOLDEN VANN - PHASE 4,A Plus Developers,410101,"('18.919224900000000','73.327722300000005')",On-Going Project,09/24/2021,09/24/2022,,Residential,8028.09,0.0,9675.28,12/13/2017,,,326.0,0.0,17.0,17.0,0.0,102.0,17.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000007981,Samarth Samruddhi,Mandar Madhukar Karandikar,402107,"('18.735793099999999','73.094692600000002')",On-Going Project,03/31/2018,03/31/2018,,Residential,450.0,0.0,539.98,01/27/2020,,,13.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000010307,SONIRAM RESIDENCY,SAVITA GHANSHYAM PURUSWANI,402201,"('18.658446699999999','72.876655400000004')",On-Going Project,09/30/2020,03/30/2021,,Residential,372.0,0.0,371.98,07/30/2017,,,9.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000008107,KALPAK HILLS,KALPAK CONSTRUCTION AND DEVELOPERS PRIVATE LIMITED,410203,"('18.830552300000001','73.284644499999999')",On-Going Project,12/31/2019,12/30/2021,,Residential,4100.0,400.0,3680.92,07/31/2017,,,78.0,42.0,0.0,1.0,0.0,17.0,3.0,0.0,7.0,0.0,0.0,0.0
Raigarh,P52000009823,GOLDEN VANN - PHASE 5,A PLUS DEVELOPERS,410101,"('18.919224900000000','73.327722300000005')",New Project,09/24/2022,,,Residential,9124.97,0.0,11212.3,12/13/2017,,1.0,387.0,0.0,12.0,13.0,0.0,80.0,13.0,8.0,13.0,0.0,0.0,0.0
Raigarh,P52000011394,ASIAN GALAXY B WING,Meera Enterprises,410210,"('19.063023099999999','73.070042099999995')",On-Going Project,12/31/2019,12/30/2021,,Residential,3449.63,0.0,5159.72,01/31/2020,2.0,2.0,58.0,50.0,0.0,1.0,1.0,15.0,1.0,19.0,1.0,0.0,0.0,0.0
Raigarh,P52000005222,MAHALAXMI NAGAR PHASE II PART B,MAHALAXMI DEVELOPERS,410206,"('19.011195000000001','73.172942000000006')",On-Going Project,12/31/2011,12/30/2028,,Residential,8700.0,2956.0,12986.4,07/30/2017,,,48.0,48.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000007434,SHIVSAI RESIDENCY,SAINATH ENTERPRISES,402201,"('18.658446699999999','72.876655400000004')",On-Going Project,12/31/2020,12/30/2021,,Residential,318.0,0.0,317.94,07/30/2017,,,12.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000009051,Mountain View Residency 2,Immaculate Developers,410203,"('18.795818000000001','73.337912000000003')",On-Going Project,03/31/2024,03/30/2025,,Residential,7721.0,3205.0,14470.6,03/30/2023,,1.0,324.0,171.0,0.0,5.0,0.0,41.0,8.0,74.0,8.0,0.0,0.0,0.0
Raigarh,P52000009052,NARMADA NIRMAN HOUSING COMPLEX,SHREEKRUPA REALTORS PRIVATE LIMITED,402116,"('18.437208999999999','73.135215099999996')",On-Going Project,07/31/2025,07/31/2028,,Residential,7000.0,700.0,5913.88,07/31/2017,,,129.0,87.0,3.0,3.0,0.0,12.0,3.0,128.0,3.0,0.0,0.0,0.0
Raigarh,P52000008618,SHIVAM APARTMENT,GOPIKRISHNA PRABHAKARAN NAIR,410101,"('18.982414899999998','73.328444500000003')",On-Going Project,03/31/2019,12/31/2019,,Residential,580.0,10.0,811.42,12/02/2019,,,20.0,5.0,0.0,1.0,0.0,4.0,5.0,10.0,5.0,0.0,0.0,0.0
Raigarh,P52000008743,KRISHNA HEIGHTS,KRISHNA ENTERPRISES,400702,"('18.884734099999999','72.962296499999994')",On-Going Project,12/31/2020,12/30/2021,,Residential,1350.0,0.0,2023.74,07/06/2023,,,79.0,79.0,0.0,1.0,1.0,20.0,1.0,13.0,10.0,0.0,0.0,0.0
Raigarh,P52000010334,SUNRISE RESIDENCY,SUNRISE BUILDERS & DEVELOPERS,402301,"('18.082020799999999','73.422441000000006')",On-Going Project,06/30/2020,12/30/2021,,Residential,6930.0,700.3,8694.0,07/31/2017,,,191.0,0.0,0.0,6.0,0.0,43.0,5.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000008586,SND SIGNATURE,S N DAMANI INFRA PRIVATE LIMITED,410206,"('18.966557999999999','73.023027999999996')",On-Going Project,06/30/2018,06/30/2018,,Residential,1199.7,0.0,1799.55,09/29/2018,,,36.0,1.0,0.0,1.0,0.0,13.0,1.0,18.0,22.0,0.0,0.0,0.0
Raigarh,P52000009042,MAHALAXMI NAGAR PHASE I PART D,MAHALAXMI DEVELOPERS,410206,"('19.011354900000001','73.171100300000006')",On-Going Project,12/31/2010,12/30/2028,,Residential,2256.0,1189.0,4056.78,07/30/2017,,,60.0,58.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000009570,AB EXOTICA,AB BUDGET HOMES,400702,"('18.884734099999999','72.962296499999994')",On-Going Project,10/31/2018,10/31/2018,,Residential,189.35,0.0,283.79,01/28/2020,,,12.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000007611,janavi sankul,durge associates,410101,"('18.982414899999998','73.328444500000003')",On-Going Project,06/10/2018,12/30/2021,,Residential,607.0,597.68,717.22,03/24/2018,,,19.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000011443,PRIDE,SUDHA DEVELOPERS,410201,"('19.034103999999999','73.331077600000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,471.0,0.0,563.13,08/05/2017,,,22.0,0.0,0.0,1.0,0.0,5.0,1.0,10.0,7.0,0.0,0.0,0.0
Raigarh,P52000010544,DEEP CITY,DEEP MILAN ENTERPRISES,410218,"('18.978515000000002','73.136061999999995')",On-Going Project,12/31/2022,12/30/2023,,Residential,10800.0,2160.0,13071.0,02/25/2023,,,401.0,401.0,0.0,12.0,0.0,48.0,12.0,19.0,117.0,0.0,0.0,0.0
Raigarh,P52000006950,Ashtavinayak Ultramodern Township Phase 1,Shankheshwar Realty,410205,"('18.533396000000000','73.215356000000000')",On-Going Project,06/01/2015,12/31/2018,06/30/2022,Residential,6719.0,1254.87,4248.99,07/20/2022,,1.0,113.0,52.0,0.0,4.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000010516,BANKERS TOWER CO OP HSG SO,BANKERS TOWER CHS,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,12/31/2017,12/31/2017,,Residential,1549.81,150.0,2320.0,01/11/2020,,,56.0,56.0,0.0,1.0,0.0,15.0,25.0,31.0,25.0,0.0,0.0,0.0
Raigarh,P52000006745,Sparsh Building no. 3,Shree Enterprises,410221,"('18.950913799999999','73.177155700000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,736.49,0.0,1567.05,06/16/2021,,,58.0,28.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000011848,AAIJI BLISS,SHRI GANESH DEVELOPERS,410206,"('18.982403999999999','73.099232000000001')",On-Going Project,12/31/2019,12/31/2019,,Residential,199.8,0.0,531.25,09/08/2023,,,13.0,12.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000008559,BRAMHA VALLEY,SHREE BRAMHA ENTERPRISES,410101,"('19.037167199999999','73.309704900000000')",On-Going Project,12/31/2018,03/31/2019,,Residential,490.0,0.0,587.99,05/25/2021,,,20.0,19.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
Raigarh,P52000010268,LA-IMPERO A AND B BUILDING,Kytek Homes and Infra Structure Pvt. Ltd.,402301,"('18.087268093095453','73.441688531890800')",On-Going Project,10/01/2020,12/30/2025,,Residential,3590.0,0.0,1766.69,09/24/2022,,,112.0,4.0,0.0,2.0,0.0,16.0,2.0,0.0,15.0,0.0,0.0,0.0
Raigarh,P52000012198,DARSHAN,VIRENDRA  VERMA,400702,"('18.884734099999999','72.962296499999994')",On-Going Project,05/31/2018,12/31/2018,,Residential,399.96,0.0,599.66,02/04/2020,,,23.0,5.0,0.0,1.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0
Raigarh,P52000008524,SAI ASHISH,SHAILESH  MAKANI,410206,"('19.004795000000001','73.124138000000002')",On-Going Project,12/31/2020,06/30/2022,,Residential,700.0,0.0,1048.47,01/29/2021,,,49.0,17.0,0.0,1.0,0.0,8.0,1.0,2.0,13.0,0.0,0.0,0.0
Raigarh,P52000006516,HILLS RESIDENCY,RAJ HOMES S V DEVELOPERS,410210,"('19.044065000000000','73.061769999999996')",On-Going Project,08/31/2010,12/31/2017,06/30/2018,Residential,4030.92,0.0,6043.4,06/26/2019,,1.0,85.0,70.0,0.0,1.0,1.0,21.0,2.0,12.0,2.0,0.0,0.0,0.0
Raigarh,P52000012070,RAWALNATH COMPLEX,SANJAY MADHAV PARANJAPE,402301,"('18.082020799999999','73.422441000000006')",On-Going Project,12/31/2020,12/30/2021,,Residential,568.6,0.0,851.94,07/04/2018,,,21.0,13.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0
Raigarh,P52000013980,Madhav Vaibhav,Dolphin Developers,410203,"('18.830552300000001','73.284644499999999')",New Project,08/17/2019,,,Residential,520.0,0.0,1086.91,09/27/2021,,,30.0,30.0,0.0,1.0,0.0,5.0,1.0,0.0,79.0,0.0,0.0,0.0
Raigarh,P52000004381,PRAYAG CITY Phase I,PRAYAG BUILDERS AND DEVELOPERS,410206,"('19.003910999999999','73.161461000000003')",New Project,12/31/2019,,12/30/2021,Residential,10900.0,1378.45,13067.73,06/29/2023,,1.0,393.0,372.0,0.0,8.0,0.0,39.0,8.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000007518,VENKATESH NIWAS,GANPATI BUILDERS & DEVELOPERS,410201,"('18.919224900000000','73.327722300000005')",On-Going Project,12/31/2019,12/30/2021,,Residential,422.0,0.0,582.08,04/28/2023,,,13.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000006025,Enkay Garden - ROSE,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086990000000000','73.152186000000000')",On-Going Project,12/31/2013,12/30/2021,,Residential,2759.38,3064.5,1760.25,12/21/2023,1.0,,60.0,60.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000011601,POOJAN PALACIA C AND D WING,VED DEVELOPERS,410201,"('18.919224900000000','73.327722300000005')",On-Going Project,12/31/2020,12/30/2022,,Residential,1150.0,0.0,2051.86,02/10/2020,,,64.0,17.0,0.0,2.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000007698,SUKOON,GREENSSPACES,401210,"('18.999728825099110','73.434269234887670')",On-Going Project,06/30/2018,12/31/2018,03/31/2025,Residential,772.0,100.0,772.0,03/10/2023,,,32.0,13.0,0.0,1.0,0.0,5.0,1.0,17.0,1.0,0.0,0.0,0.0
Raigarh,P52000005271,ENKAY GARDEN - ZENIA,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086986000000000','73.152170999999996')",On-Going Project,12/31/2013,07/31/2023,,Residential,6335.27,3064.5,4041.36,12/21/2023,1.0,4.0,,,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000013082,Bansal Nivasa,Bansal City Vangani LLP,410101,"('18.915902899999999','73.343191000000004')",New Project,12/30/2023,,,Residential,13194.0,1263.0,14204.0,12/26/2023,,,516.0,0.0,0.0,19.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000009743,Riddhi Siddhi Complex,Riddhi Siddhi Developers,410203,"('18.791623999999999','73.309565000000006')",On-Going Project,12/31/2017,12/30/2026,,Residential,10518.0,878.01,6698.23,07/31/2017,,,328.0,9.0,0.0,4.0,0.0,47.0,3.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000011159,Blossom Homes I,Feroze Ahamed Shaikh,410201,"('18.976857899999999','73.350237699999994')",On-Going Project,12/31/2019,01/31/2021,07/31/2025,Residential,2070.0,207.0,2064.24,08/26/2023,,,48.0,9.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000011551,SPRINGDALE,HITECH ULTRA HOMES PVT LTD,410218,"('19.043458999999999','73.098207000000002')",On-Going Project,12/07/2017,01/07/2018,,Residential,1299.5,389.0,1948.0,12/07/2017,,,35.0,27.0,0.0,1.0,1.0,20.0,1.0,13.0,1.0,0.0,0.0,0.0
Raigarh,P52000007270,NEEL GALAXY,NEELKANTHESHWAR CONSTRUCTION,410206,"('19.005960999999999','73.120711000000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,1149.64,6.0,1724.46,12/28/2019,,,61.0,31.0,0.0,1.0,1.0,14.0,1.0,21.0,1.0,0.0,0.0,0.0
Raigarh,P52000010454,Enkay Garden - Lavender - Tulip,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086666000000001','73.152163000000002')",On-Going Project,12/31/2013,12/30/2021,,Residential,6971.42,3064.5,4447.17,12/21/2023,1.0,1.0,72.0,72.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000006773,ENKAY GARDEN - BALSAM,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086676000000001','73.152136999999996')",On-Going Project,12/31/2013,12/30/2021,,Residential,7127.18,3064.5,4546.53,12/20/2023,1.0,1.0,108.0,108.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000011497,Malhar Residency,Radheshyam Estate and Developers Private Limited,402104,"('18.238242799999998','73.281695999999997')",On-Going Project,12/31/2018,12/31/2019,12/30/2022,Residential,2100.0,0.0,2268.0,02/26/2023,,,58.0,6.0,0.0,4.0,0.0,16.0,3.0,3.0,27.0,0.0,0.0,0.0
Raigarh,P52000008673,GOKUL COMPLEX II,SHREE VASTURACHANA CREATORS,410206,"('18.959845999999999','73.144722000000002')",On-Going Project,06/30/2017,12/30/2020,06/30/2024,Residential,8730.0,873.0,8292.6,05/05/2023,,,270.0,261.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000005585,Enkay Garden - Iris,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086069999999999','73.152077000000006')",On-Going Project,12/31/2016,12/30/2021,,Residential,8196.54,4134.92,4120.12,03/11/2021,1.0,16.0,68.0,68.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000007221,VANKVANIS ELA,Suresh  Vankvani,410206,"('18.968304000000000','73.021963000000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,649.64,0.0,889.37,08/21/2022,,2.0,26.0,24.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0
Raigarh,P52000006785,SHAMA VILLA,ROYAL ENTERPRISES,410206,"('18.989400700000001','73.117516199999997')",On-Going Project,05/30/2018,12/31/2018,,Residential,290.0,0.0,348.0,10/15/2018,,,12.0,9.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000009573,ENKAY GARDEN - DAISY-DALIYA,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086801000000001','73.151486000000006')",On-Going Project,12/31/2013,12/30/2021,,Residential,5919.51,3064.5,3776.14,12/21/2023,2.0,4.0,80.0,60.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000010831,Shramik Vaibhav,Ajay Constructions,410206,"('18.950913799999999','73.177155700000000')",On-Going Project,05/31/2019,05/31/2019,05/29/2022,Residential,2213.0,0.0,2179.0,12/07/2020,,,72.0,19.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000006233,OASIS PHASE II PALM BUILDING,ABS REALTORS,402201,"('18.724623300000001','72.905082800000002')",On-Going Project,07/31/2021,07/31/2022,,Residential,2704.5,2000.0,2885.46,10/15/2018,,,56.0,12.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000005799,SHRI MORESHWAR APARTMENT,ROHIDAS JANARDAN MORE,410101,"('18.982414899999998','73.328444500000003')",On-Going Project,12/31/2019,12/30/2021,12/30/2022,Residential,275.5,0.0,330.6,03/12/2022,,,12.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000013808,Chishti Apartment,Dolphin Developers,410203,"('18.830552300000001','73.284644499999999')",New Project,12/31/2019,,,Residential,555.58,0.0,892.5,09/27/2021,,,27.0,25.0,0.0,1.0,0.0,5.0,1.0,0.0,63.0,0.0,0.0,0.0
Raigarh,P52000006725,GALAXY GARDEN PLOT 1,S K DEVELOPERS,410201,"('19.101484071735296','73.317942245368950')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,5893.0,0.0,7893.44,04/12/2023,,,248.0,238.0,0.0,11.0,0.0,55.0,11.0,0.0,83.0,0.0,0.0,0.0
Raigarh,P52000008685,Sheltrex Smart Phone city Project 1- Phase VI,Sheltrex Karjat Pvt. Ltd.,410201,"('18.902526000000002','73.322810000000004')",On-Going Project,07/05/2010,12/30/2021,,Residential,5335.18,49129.0,7632.9,11/06/2017,5.0,,3691.0,501.0,0.0,34.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000009194,RAPID JEWEL,PARK VIEW DEVELOPERS,410203,"('18.830552300000001','73.284644499999999')",On-Going Project,07/31/2018,03/31/2019,,Residential,2870.0,485.2,4011.0,05/23/2023,,,147.0,41.0,1.0,1.0,0.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0
Raigarh,P52000011327,SAI SRUSHTI,OM CONSTRUCTION AND DEVELOPERS,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,12/31/2018,12/31/2019,12/30/2023,Residential,2400.0,240.0,2218.0,09/07/2023,,,42.0,41.0,0.0,2.0,0.0,8.0,2.0,8.0,20.0,0.0,0.0,0.0
Raigarh,P52000011794,Sanskruti Building A,Pushpam Infra LLP,410201,"('19.009390600000000','73.417697799999999')",On-Going Project,01/01/2017,12/31/2018,06/30/2022,Residential,1860.0,0.0,1853.0,05/05/2022,,,42.0,20.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000011817,SHIV APARTMENTS,KESHAV BUILDCON,410201,"('18.915902899999999','73.343191000000004')",On-Going Project,02/28/2019,02/29/2020,02/28/2022,Residential,1143.18,0.0,1952.85,10/09/2023,,,35.0,9.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000010054,Enkay Garden - Bluebell,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.086359999999999','73.151589999999999')",On-Going Project,12/31/2016,12/30/2021,,Residential,9693.88,4134.92,4872.78,03/11/2021,3.0,15.0,72.0,72.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000009049,ENKAY GARDEN - LOTUS C,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.085850000000001','73.151561999999998')",On-Going Project,12/31/2016,12/30/2023,,Residential,8085.22,4134.92,4064.16,02/27/2020,1.0,12.0,96.0,96.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000012163,INAARA,ARION DEVELOPERS & REALTORS PVT. LTD.,402201,"('18.703071000000001','72.929940000000002')",On-Going Project,03/31/2019,03/31/2019,04/30/2023,Residential,4250.0,425.0,3275.75,09/14/2023,,,83.0,23.0,1.0,3.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000006667,ENKAY GARDEN - LOTUS D,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.085256999999999','73.152278999999993')",On-Going Project,12/31/2016,12/30/2023,,Residential,4689.32,4134.92,2357.16,03/11/2021,1.0,11.0,48.0,48.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000012218,Enkay Garden - ORCHID,BHUPESHBABU KARAPPAN NILLIPARAMBIL,410206,"('19.087087000000000','73.151803000000001')",On-Going Project,12/31/2016,12/30/2021,,Residential,8616.78,4134.92,4331.36,10/12/2023,1.0,6.0,64.0,64.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000010559,SAMARTH RESIDENCY,SIDDHI DEVELOPERS,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,09/19/2015,12/31/2017,03/31/2018,Residential,649.88,0.0,974.63,10/15/2018,,,28.0,28.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000011306,SHREE SADGURU COMPLEX PHASE I,EARTH HOME,410220,"('18.868530000000000','73.198419999999999')",On-Going Project,03/31/2018,12/31/2019,,Residential,1944.0,197.0,1944.0,12/03/2019,,,44.0,42.0,0.0,2.0,0.0,8.0,2.0,80.0,2.0,0.0,0.0,0.0
Raigarh,P52000007811,SHREE SADGURU COMPLEX PHASE II,EARTH HOME,410220,"('18.868773999999998','73.198561999999995')",On-Going Project,12/31/2019,12/31/2019,,Residential,2222.82,223.0,2075.0,12/03/2019,,,54.0,54.0,0.0,2.0,0.0,8.0,2.0,80.0,2.0,0.0,0.0,0.0
Raigarh,P52000006842,Gajanan Chhaya,Jayendra Gajanan Deshmukh,410201,"('18.919224900000000','73.327722300000005')",On-Going Project,12/25/2019,12/25/2021,,Residential,475.0,0.0,570.0,08/14/2017,,,16.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000011166,SHREENIWAS ENTERPRISES,SHREENIWAS ENTERPRISES,410201,"('18.919224900000000','73.327722300000005')",On-Going Project,09/02/2019,09/02/2019,07/31/2023,Residential,533.4,0.0,1150.95,03/25/2023,,,19.0,19.0,1.0,1.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0
Raigarh,P52000010858,SHREE SADGURU COMPLEX - PHASE III,EARTH HOME,410220,"('18.830552300000001','73.284644499999999')",On-Going Project,03/31/2018,12/31/2019,12/30/2021,Residential,2075.0,223.0,2075.0,05/31/2022,,,54.0,54.0,0.0,2.0,0.0,8.0,2.0,80.0,2.0,0.0,0.0,0.0
Raigarh,P52000012762,CIDA DE VIDA,DISHA DIRECT MARKETING SERVICES PVT LTD,402204,"('18.633943700000000','72.937197999999995')",On-Going Project,03/31/2015,12/31/2019,,Residential,19000.0,1809.0,12435.84,08/16/2017,,13.0,231.0,148.0,0.0,9.0,0.0,36.0,9.0,0.0,7.0,0.0,0.0,0.0
Raigarh,P52000004080,PRIME NEW HORIZON,PRASHANT CHANDRAKANT BHOIR,402107,"('18.735793099999999','73.094692600000002')",On-Going Project,03/30/2018,03/30/2018,,Residential,1214.5,0.0,1455.18,01/06/2020,,,40.0,33.0,0.0,3.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000010358,SHREE SADGURU COMPLEX - PHASE IV,EARTH HOME,410220,"('18.830552300000001','73.284644499999999')",On-Going Project,03/31/2018,12/31/2019,12/30/2022,Residential,1206.71,125.0,1206.71,03/05/2022,,,45.0,35.0,0.0,1.0,0.0,4.0,1.0,40.0,1.0,0.0,0.0,0.0
Raigarh,P52000006833,SHIVALAY RESIDENCY,RAJU GHANSHYAM PURSWANI,402201,"('18.662420300000001','72.888469799999996')",On-Going Project,12/31/2018,12/31/2018,,Residential,600.0,0.0,599.67,02/11/2020,,,13.0,11.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000010167,SAI AARADHYA,M/S PILLARS INDIA CONSTRUCTIONS,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,10/24/2017,02/28/2018,,Residential,249.91,0.0,373.69,11/19/2018,,,18.0,15.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Raigarh,P52000005675,RUSHIKESH,RUSHI DEVELOPERS,410206,"('18.973287700000000','73.109880599999997')",On-Going Project,01/31/2019,01/31/2019,,Residential,149.92,0.0,222.17,03/04/2020,,,12.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000008235,DESHMUKH ARCADE,SHREE SAMARTH KRUPA DEVELOPERS,410101,"('18.982414899999998','73.328444500000003')",On-Going Project,06/30/2018,06/30/2018,12/31/2023,Residential,516.0,516.0,590.58,03/10/2023,,,18.0,8.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Raigarh,P52000007738,BLISS RESIDENCY,BASHIR IMAMSAHAB SAYED,410101,"('19.034103999999999','73.331077600000000')",On-Going Project,12/31/2021,12/30/2022,12/30/2023,Residential,2300.0,250.0,2298.35,07/03/2023,,,71.0,66.0,0.0,4.0,0.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0
Raigarh,P52000003001,VARD VINAYAK,SHREE VARDVINAYAK ENTERPRISES,410206,"('18.973287700000000','73.109880599999997')",On-Going Project,10/31/2018,10/31/2018,,Residential,299.9,0.0,299.66,02/01/2023,,,22.0,15.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
